#curie_map:
#  skos: "http://www.w3.org/2004/02/skos/core#"
#  sssom: "https://w3id.org/sssom/"
#  semapv: "https://w3id.org/semapv/vocab/"
#  dcterms: "http://purl.org/dc/terms/"
#
#mapping_set_id: https://w3id.org/valuesets/mappings/ai_risk_crosswalk
#mapping_set_title: AI Risk Taxonomy Crosswalk
#mapping_set_description: >-
#  Crosswalk between the AI risk taxonomies encoded in
#  src/valuesets/schema/ai_governance/ - Weidinger et al. (2022), the MIT AI Risk
#  Repository Domain Taxonomy, the content harm categories, and the Jigsaw
#  toxicity label set. Generated from mapping annotations declared inline on the
#  permissible values; do not edit by hand, edit the schemas and regenerate with
#  scripts/generate_ai_risk_sssom.py.
#license: https://creativecommons.org/publicdomain/zero/1.0/
#creator_id: https://github.com/linkml/valuesets
#
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	mapping_tool	confidence	subject_type	object_type	comment
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.DANGEROUS_LEGAL_OR_FINANCIAL_ADVICE	DANGEROUS_LEGAL_OR_FINANCIAL_ADVICE	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.FALSE_OR_MISLEADING_INFORMATION	False or misleading information	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 3.1
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.WEAPONS_FACILITATION	WEAPONS_FACILITATION	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.CYBERATTACKS_WEAPON_DEVELOPMENT_OR_USE_AND_MASS_HARM	Cyberattacks, weapon development or use, and mass harm	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 4.2
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.CBRN_FACILITATION	CBRN_FACILITATION	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.CYBERATTACKS_WEAPON_DEVELOPMENT_OR_USE_AND_MASS_HARM	Cyberattacks, weapon development or use, and mass harm	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 4.2
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.CYBER_OFFENSE_FACILITATION	CYBER_OFFENSE_FACILITATION	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.CYBERATTACKS_WEAPON_DEVELOPMENT_OR_USE_AND_MASS_HARM	Cyberattacks, weapon development or use, and mass harm	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 4.2
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.OTHER_ILLEGAL_ACT_FACILITATION	OTHER_ILLEGAL_ACT_FACILITATION	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.EXPOSURE_TO_TOXIC_CONTENT	Exposure to toxic content	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 1.2
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.DECEPTIVE_CONTENT	DECEPTIVE_CONTENT	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.FALSE_OR_MISLEADING_INFORMATION	False or misleading information	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 3.1
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.MISINFORMATION	MISINFORMATION	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.FALSE_OR_MISLEADING_INFORMATION	False or misleading information	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 3.1
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.DISINFORMATION	DISINFORMATION	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.DISINFORMATION_SURVEILLANCE_AND_INFLUENCE_AT_SCALE	Disinformation, surveillance, and influence at scale	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 4.1
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.IMPERSONATION	IMPERSONATION	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.FRAUD_SCAMS_AND_TARGETED_MANIPULATION	Fraud, scams, and targeted manipulation	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 4.3
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.FRAUD_AND_SCAM_CONTENT	FRAUD_AND_SCAM_CONTENT	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.FRAUD_SCAMS_AND_TARGETED_MANIPULATION	Fraud, scams, and targeted manipulation	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 4.3
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.UNDISCLOSED_SYNTHETIC_CONTENT	UNDISCLOSED_SYNTHETIC_CONTENT	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.POLLUTION_OF_INFORMATION_ECOSYSTEM_AND_LOSS_OF_CONSENSUS_REALITY	Pollution of information ecosystem and loss of consensus reality	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 3.2
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.PRIVACY_VIOLATING_CONTENT	PRIVACY_VIOLATING_CONTENT	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.COMPROMISE_OF_PRIVACY	Compromise of privacy by obtaining, leaking, or correctly inferring sensitive information	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 2.1
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.PERSONAL_DATA_DISCLOSURE	PERSONAL_DATA_DISCLOSURE	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.COMPROMISE_OF_PRIVACY	Compromise of privacy by obtaining, leaking, or correctly inferring sensitive information	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 2.1
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.SENSITIVE_ATTRIBUTE_INFERENCE	SENSITIVE_ATTRIBUTE_INFERENCE	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.COMPROMISE_OF_PRIVACY	Compromise of privacy by obtaining, leaking, or correctly inferring sensitive information	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 2.1
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.NORM_VIOLATING_CONTENT	NORM_VIOLATING_CONTENT	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.EXPOSURE_TO_TOXIC_CONTENT	Exposure to toxic content	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 1.2
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.PROFANITY	PROFANITY	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.EXPOSURE_TO_TOXIC_CONTENT	Exposure to toxic content	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 1.2
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.INFLAMMATORY_POLITICAL_SPEECH	INFLAMMATORY_POLITICAL_SPEECH	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.EXPOSURE_TO_TOXIC_CONTENT	Exposure to toxic content	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 1.2
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.SPAM	SPAM	skos:narrowMatch	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository/:MITAIRiskDomainEnum.EXPOSURE_TO_TOXIC_CONTENT	Exposure to toxic content	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/ai_governance/mit_ai_risk_repository	linkml-valuesets		enum_value	enum_value	MIT AI Risk Repository subdomain 1.2
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.NO_CONTENT_HARM	NO_CONTENT_HARM	skos:exactMatch	https://w3id.org/valuesets/data_science/text_classification/:ToxicityClassificationEnum.NON_TOXIC	NON_TOXIC	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/data_science/text_classification	linkml-valuesets		enum_value	enum_value	Jigsaw toxic-comment label set counterpart
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.IDENTITY_BASED_HATE	IDENTITY_BASED_HATE	skos:exactMatch	https://w3id.org/valuesets/data_science/text_classification/:ToxicityClassificationEnum.IDENTITY_HATE	IDENTITY_HATE	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/data_science/text_classification	linkml-valuesets		enum_value	enum_value	Jigsaw toxic-comment label set counterpart
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.INSULT	INSULT	skos:exactMatch	https://w3id.org/valuesets/data_science/text_classification/:ToxicityClassificationEnum.INSULT	INSULT	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/data_science/text_classification	linkml-valuesets		enum_value	enum_value	Jigsaw toxic-comment label set counterpart
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.THREAT	THREAT	skos:exactMatch	https://w3id.org/valuesets/data_science/text_classification/:ToxicityClassificationEnum.THREAT	THREAT	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/data_science/text_classification	linkml-valuesets		enum_value	enum_value	Jigsaw toxic-comment label set counterpart
https://w3id.org/valuesets/ai_governance/content_harms/:ContentHarmCategoryEnum.PROFANITY	PROFANITY	skos:exactMatch	https://w3id.org/valuesets/data_science/text_classification/:ToxicityClassificationEnum.OBSCENE	OBSCENE	semapv:ManualMappingCuration	https://w3id.org/valuesets/ai_governance/content_harms	https://w3id.org/valuesets/data_science/text_classification	linkml-valuesets		enum_value	enum_value	Jigsaw toxic-comment label set counterpart
